start,end,agg_cost
5103,5104,0.978995907817059
5103,5105,5.80698457561814
5103,5106,5.72698457561814
5103,5107,6.50698457561814
5103,5108,12.093229198069999
5103,5109,22.385980483435198
5103,5110,7.6919845756181395
5103,5111,4.12899590781706
5103,5112,1.8789959078170602
5103,5113,1.29899590781706
5103,5114,22.579677891719303
5103,5115,5.38698457561814
5103,5116,8.04322919807005
5103,5117,7.6919845756181395
5103,5118,6.65399590781706
5103,5201,34.7182978141747
5103,5202,14.1071676177035
5103,5203,12.3071676177035
5103,5204,8.394895864736709
5103,5205,7.81989586473671
5103,5206,9.3311676177035
5103,5207,11.0111676177035
5103,5208,7.81989586473671
5103,5210,11.941677891719301
5103,5211,15.6576778917193
5103,5301,8.314984575618139
5103,5302,33.5109804834352
5103,5303,19.343229198070002
5103,5304,19.343229198070002
5103,5305,19.343229198070002
5103,5701,12.750412240155402
5103,5702,11.2115625314034
5103,5717,13.3744122401554
5104,5101,1.29899590781706
5104,5102,6.34698457561814
5104,5103,0.978995907817059
5104,5104,
5104,5105,5.64698457561814
5104,5106,5.5669845756181395
5104,5107,6.34698457561814
5104,5108,12.0888555897628
5104,5109,22.328855589762803
5104,5110,7.85198457561814
5104,5111,4.2889959078170605
5104,5112,2.03899590781706
5104,5113,1.45899590781706
5104,5114,22.419677891719303
5104,5115,5.22698457561814
5104,5116,8.0388555897628
5104,5117,7.85198457561814
5104,5118,6.49399590781706
5104,5201,34.5582978141747
5104,5202,13.3904639586429
5104,5203,11.5904639586429
5104,5204,7.41589995691966
5104,5205,6.84089995691966
5104,5206,8.61446395864287
5104,5207,10.2944639586429
5104,5208,6.84089995691966
5104,5210,11.781677891719301
5104,5211,15.4976778917193
5104,5301,8.474984575618139
5104,5302,33.4538555897628
5104,5303,19.3388555897628
5104,5304,19.3388555897628
5104,5305,19.3388555897628
5104,5701,11.7714163323383
5104,5702,10.232566623586301
5104,5717,12.3954163323383
5105,5101,5.166984575618139
5105,5102,1.3801830420853503
5105,5103,5.80698457561814
5105,5104,5.64698457561814
5105,5105,
5105,5106,2.07576391747659
5105,5107,1.3801830420853503
5105,5108,8.960984575618141
5105,5109,20.820984575618102
5105,5110,9.890984575618141
5105,5111,7.22698457561814
5105,5112,6.866984575618139
5105,5113,6.286984575618139
5105,5114,16.772693316101197
5105,5115,1.1001830420853502
5105,5116,4.625183042085349
5105,5117,9.890984575618141
5105,5118,6.20098457561814
5105,5201,28.9113132385566
5105,5202,8.300183042085349
5105,5203,6.500183042085349
5105,5204,3.66743058414325
5105,5205,3.09243058414325
5105,5206,3.52418304208535
5105,5207,5.20418304208535
5105,5208,3.09243058414325
5105,5210,6.134693316101201
5105,5211,9.8506933161012
5105,5301,11.0349845756181
5105,5302,31.945984575618102
5105,5303,16.2109845756181
5105,5304,16.2109845756181
5105,5305,16.2109845756181
5105,5701,8.02294695956194
5105,5702,6.48409725080992
5105,5717,8.64694695956194
5106,5101,5.086984575618139
5106,5102,2.77576391747659
5106,5103,5.72698457561814
5106,5104,5.5669845756181395
5106,5105,2.07576391747659
5106,5106,
5106,5107,2.77576391747659
5106,5108,11.036748493094699
5106,5109,22.896748493094698
5106,5110,10.331984575618101
5106,5111,6.42046395864287
5106,5112,6.06046395864287
5106,5113,5.48046395864287
5106,5114,18.8484572335778
5106,5115,1.65576391747659
5106,5116,6.70094695956194
5106,5117,10.331984575618101
5106,5118,8.27674849309473
5106,5201,30.9870771560332
5106,5202,9.54294695956194
5106,5203,8.575946959561941
5106,5204,2.90743058414325
5106,5205,2.3324305841432498
5106,5206,5.59994695956194
5106,5207,7.279946959561941
5106,5208,2.3324305841432498
5106,5210,8.210457233577781
5106,5211,11.9264572335778
5106,5301,10.9549845756181
5106,5302,34.0217484930947
5106,5303,18.2867484930947
5106,5304,18.2867484930947
5106,5305,18.2867484930947
5106,5701,7.2629469595619405
5106,5702,5.72409725080992
5106,5717,7.88694695956194
5107,5101,5.866984575618139
5107,5102,
5107,5103,6.50698457561814
5107,5104,6.34698457561814
5107,5105,1.3801830420853503
5107,5106,2.77576391747659
5107,5107,
5107,5108,8.26098457561814
5107,5109,20.120984575618102
5107,5110,9.19098457561814
5107,5111,6.928233290252991
5107,5112,7.2882332902529905
5107,5113,6.9869845756181395
5107,5114,16.072693316101198
5107,5115,1.8001830420853502
5107,5116,3.92518304208535
5107,5117,9.19098457561814
5107,5118,5.50098457561814
5107,5201,28.2113132385566
5107,5202,7.60018304208535
5107,5203,5.80018304208535
5107,5204,4.36743058414325
5107,5205,3.79243058414325
5107,5206,2.82418304208535
5107,5207,4.50418304208535
5107,5208,3.79243058414325
5107,5210,5.4346933161012005
5107,5211,9.150693316101199
5107,5301,11.7349845756181
5107,5302,31.2459845756181
5107,5303,15.5109845756181
5107,5304,15.5109845756181
5107,5305,15.5109845756181
5107,5701,8.72294695956194
5107,5702,7.18409725080992
5107,5717,9.25618304208535
5108,5101,10.6282776956672
5108,5102,8.26098457561814
5108,5103,11.2682776956672
5108,5104,11.1082776956672
5108,5105,8.960984575618141
5108,5106,11.036748493094699
5108,5107,8.26098457561814
5108,5108,
5108,5109,13.25
5108,5110,12.1169845756181
5108,5111,9.85423329025299
5108,5112,10.214233290253
5108,5113,10.794233290253
5108,5114,24.333677891719304
5108,5115,9.380984575618141
5108,5116,6.25
5108,5117,12.1169845756181
5108,5118,8.426984575618139
5108,5201,36.4722978141747
5108,5202,15.861167617703499
5108,5203,14.0611676177035
5108,5204,12.628415159761401
5108,5205,12.0534151597614
5108,5206,11.0851676177035
5108,5207,12.765167617703499
5108,5208,12.0534151597614
5108,5210,13.695677891719301
5108,5211,17.4116778917193
5108,5301,16.7492178658711
5108,5302,24.375
5108,5303,7.25
5108,5304,7.25
5108,5305,7.25
5108,5701,16.983931535180098
5108,5702,15.4450818264281
5108,5717,17.5171676177035
5109,5101,22.1839040873599
5109,5102,21.383859681945697
5109,5103,22.8239040873599
5109,5104,22.6639040873599
5109,5105,22.0838596819457
5109,5106,24.159623599422304
5109,5107,21.383859681945697
5109,5108,13.25
5109,5109,
5109,5110,23.6198596819457
5109,5111,21.409859681945697
5109,5112,21.7698596819457
5109,5113,22.349859681945702
5109,5114,37.4565529980469
5109,5115,22.503859681945702
5109,5116,19.5
5109,5117,23.6198596819457
5109,5118,19.0
5109,5201,49.5951729205023
5109,5202,28.9840427240311
5109,5203,27.1840427240311
5109,5204,25.751290266089
5109,5205,25.176290266089
5109,5206,24.2080427240311
5109,5207,25.8880427240311
5109,5208,25.176290266089
5109,5210,26.818552998046897
5109,5211,30.534552998046898
5109,5301,28.304844257563897
5109,5302,11.125
5109,5303,6.0
5109,5304,6.0
5109,5305,6.0
5109,5701,30.106806641507696
5109,5702,28.5679569327557
5109,5717,30.6400427240311
5110,5101,8.33198457561815
5110,5102,9.19098457561814
5110,5103,7.6919845756181395
5110,5104,7.85198457561815
5110,5105,9.890984575618141
5110,5106,10.331984575618101
5110,5107,9.19098457561814
5110,5108,12.1169845756181
5110,5109,22.3569845756181
5110,5110,
5110,5111,6.27198457561814
5110,5112,6.63198457561814
5110,5113,7.211984575618139
5110,5114,25.263677891719304
5110,5115,9.99198457561814
5110,5116,8.06698457561814
5110,5117,
5110,5118,6.0
5110,5201,37.4022978141747
5110,5202,16.7911676177035
5110,5203,14.9911676177035
5110,5204,13.2394151597614
5110,5205,12.6644151597614
5110,5206,12.015167617703499
5110,5207,13.6951676177035
5110,5208,12.6644151597614
5110,5210,14.6256778917193
5110,5211,18.3416778917193
5110,5301,8.359984575618139
5110,5302,33.4819845756181
5110,5303,19.3669845756181
5110,5304,19.3669845756181
5110,5305,19.3669845756181
5110,5701,17.594931535180102
5110,5702,16.0560818264281
5110,5717,18.2189315351801
5111,5101,4.76899590781706
5111,5102,6.928233290252991
5111,5103,4.12899590781706
5111,5104,4.2889959078170605
5111,5105,7.22698457561815
5111,5106,7.14698457561814
5111,5107,6.928233290252991
5111,5108,9.85423329025299
5111,5109,20.146984575618102
5111,5110,6.27198457561814
5111,5111,
5111,5112,2.25
5111,5113,3.6489959078170604
5111,5114,23.0009266063542
5111,5115,6.80698457561815
5111,5116,5.8042332902529905
5111,5117,6.27198457561814
5111,5118,4.5669845756181395
5111,5201,35.1395465288096
5111,5202,14.528416332338299
5111,5203,12.7284163323383
5111,5204,9.20589995691966
5111,5205,8.630899956919661
5111,5206,9.75241633233834
5111,5207,11.432416332338299
5111,5208,8.630899956919661
5111,5210,12.362926606354199
5111,5211,16.078926606354198
5111,5301,6.89498457561814
5111,5302,31.2719845756181
5111,5303,17.104233290253
5111,5304,17.104233290253
5111,5305,17.104233290253
5111,5701,13.5614163323383
5111,5702,12.022566623586302
5111,5717,14.1854163323383
5112,5101,2.51899590781706
5112,5102,7.2882332902529905
5112,5103,1.8789959078170602
5112,5104,2.03899590781706
5112,5105,6.866984575618139
5112,5106,6.786984575618139
5112,5107,7.2882332902529905
5112,5108,10.214233290253
5112,5109,20.5069845756181
5112,5110,6.63198457561814
5112,5111,2.25
5112,5112,
5112,5113,1.39899590781706
5112,5114,23.360926606354198
5112,5115,6.446984575618139
5112,5116,6.164233290252991
5112,5117,6.63198457561814
5112,5118,4.92698457561814
5112,5201,35.4995465288096
5112,5202,14.8204639586429
5112,5203,13.0204639586429
5112,5204,8.84589995691965
5112,5205,8.27089995691965
5112,5206,10.0444639586429
5112,5207,11.7244639586429
5112,5208,8.27089995691965
5112,5210,12.722926606354198
5112,5211,16.438926606354197
5112,5301,7.254984575618139
5112,5302,31.6319845756181
5112,5303,17.464233290253
5112,5304,17.464233290253
5112,5305,17.464233290253
5112,5701,13.2014163323383
5112,5702,11.662566623586303
5112,5717,13.8254163323383
5113,5101,1.93899590781706
5113,5102,6.9869845756181395
5113,5103,1.29899590781706
5113,5104,1.45899590781706
5113,5105,6.286984575618139
5113,5106,6.206984575618139
5113,5107,6.9869845756181395
5113,5108,10.794233290253
5113,5109,21.086984575618104
5113,5110,7.211984575618139
5113,5111,3.6489959078170604
5113,5112,1.39899590781706
5113,5113,
5113,5114,23.059677891719303
5113,5115,5.866984575618139
5113,5116,6.744233290252991
5113,5117,7.211984575618139
5113,5118,5.50698457561814
5113,5201,35.1982978141747
5113,5202,14.5871676177035
5113,5203,12.7871676177035
5113,5204,8.874895864736711
5113,5205,8.29989586473671
5113,5206,9.8111676177035
5113,5207,11.4911676177035
5113,5208,8.29989586473671
5113,5210,12.4216778917193
5113,5211,16.1376778917193
5113,5301,7.834984575618139
5113,5302,32.211984575618104
5113,5303,18.044233290253
5113,5304,18.044233290253
5113,5305,18.044233290253
5113,5701,13.2304122401554
5113,5702,11.6915625314034
5113,5717,13.854412240155401
5114,5101,21.939677891719302
5114,5102,16.072693316101198
5114,5103,22.579677891719303
5114,5104,22.419677891719303
5114,5105,16.772693316101197
5114,5106,18.8484572335778
5114,5107,16.072693316101198
5114,5108,24.333677891719304
5114,5109,36.1936778917193
5114,5110,25.263677891719304
5114,5111,23.0009266063542
5114,5112,23.170463958642898
5114,5113,22.590463958642896
5114,5114,
5114,5115,17.1926933161012
5114,5116,19.3176933161012
5114,5117,25.263677891719304
5114,5118,21.573677891719303
5114,5201,28.35375
5114,5202,21.832876358186496
5114,5203,20.0328763581865
5114,5204,20.440123900244398
5114,5205,19.8651239002444
5114,5206,16.3766933161012
5114,5207,18.7368763581865
5114,5208,19.8651239002444
5114,5210,11.975693316101198
5114,5211,15.691693316101198
5114,5301,27.807677891719305
5114,5302,47.3186778917193
5114,5303,31.583677891719304
5114,5304,31.583677891719304
5114,5305,31.583677891719304
5114,5701,24.112876358186604
5114,5702,23.2567905669111
5114,5717,23.4888763581866
5115,5101,4.746984575618139
5115,5102,1.8001830420853502
5115,5103,5.38698457561814
5115,5104,5.22698457561814
5115,5105,1.1001830420853502
5115,5106,1.65576391747659
5115,5107,1.8001830420853502
5115,5108,9.380984575618141
5115,5109,21.240984575618103
5115,5110,9.99198457561814
5115,5111,6.7604639586428705
5115,5112,6.40046395864287
5115,5113,5.82046395864287
5115,5114,17.1926933161012
5115,5115,
5115,5116,5.045183042085349
5115,5117,9.99198457561814
5115,5118,6.62098457561814
5115,5201,29.3313132385566
5115,5202,8.720183042085349
5115,5203,6.920183042085349
5115,5204,3.24743058414325
5115,5205,2.67243058414325
5115,5206,3.94418304208535
5115,5207,5.62418304208535
5115,5208,2.67243058414325
5115,5210,6.554693316101201
5115,5211,10.2706933161012
5115,5301,10.6149845756181
5115,5302,32.3659845756181
5115,5303,16.6309845756181
5115,5304,16.6309845756181
5115,5305,16.6309845756181
5115,5701,7.60294695956194
5115,5702,6.06409725080992
5115,5717,8.22694695956194
5116,5101,6.57827769566717
5116,5102,3.92518304208535
5116,5103,7.218277695667171
5116,5104,7.0582776956671704
5116,5105,4.625183042085349
5116,5106,6.70094695956194
5116,5107,3.92518304208535
5116,5108,6.25
5116,5109,18.996984575618104
5116,5110,8.06698457561814
5116,5111,5.8042332902529905
5116,5112,6.164233290252991
5116,5113,6.744233290252991
5116,5114,19.3176933161012
5116,5115,5.045183042085349
5116,5116,
5116,5117,8.06698457561814
5116,5118,4.37698457561814
5116,5201,31.4563132385566
5116,5202,10.8451830420854
5116,5203,9.04518304208535
5116,5204,8.29261362622861
5116,5205,7.71761362622861
5116,5206,6.069183042085349
5116,5207,7.74918304208535
5116,5208,7.71761362622861
5116,5210,8.6796933161012
5116,5211,12.395693316101198
5116,5301,12.6992178658711
5116,5302,30.1219845756181
5116,5303,13.5
5116,5304,13.5
5116,5305,13.5
5116,5701,12.648130001647301
5116,5702,11.109280292895301
5116,5717,12.5011830420854
5117,5101,8.33198457561815
5117,5102,9.19098457561814
5117,5103,7.6919845756181395
5117,5104,7.85198457561815
5117,5105,9.890984575618141
5117,5106,10.331984575618101
5117,5107,9.19098457561814
5117,5108,12.1169845756181
5117,5109,22.3569845756181
5117,5110,
5117,5111,6.27198457561814
5117,5112,6.63198457561814
5117,5113,7.211984575618139
5117,5114,25.263677891719304
5117,5115,9.99198457561814
5117,5116,8.06698457561814
5117,5117,
5117,5118,6.0
5117,5201,37.4022978141747
5117,5202,16.7911676177035
5117,5203,14.9911676177035
5117,5204,13.2394151597614
5117,5205,12.6644151597614
5117,5206,12.015167617703499
5117,5207,13.6951676177035
5117,5208,12.6644151597614
5117,5210,14.6256778917193
5117,5211,18.3416778917193
5117,5301,8.359984575618139
5117,5302,33.4819845756181
5117,5303,19.3669845756181
5117,5304,19.3669845756181
5117,5305,19.3669845756181
5117,5701,17.594931535180102
5117,5702,16.0560818264281
5117,5717,18.2189315351801
5118,5101,6.34904440541418
5118,5102,6.76385968194574
5118,5103,6.989044405414179
5118,5104,6.829044405414179
5118,5105,7.46385968194574
5118,5106,9.53962359942233
5118,5107,6.76385968194574
5118,5108,9.68985968194574
5118,5109,19.0
5118,5110,6.0
5118,5111,5.82985968194574
5118,5112,6.18985968194574
5118,5113,6.76985968194574
5118,5114,22.836552998046898
5118,5115,7.88385968194574
5118,5116,5.375
5118,5117,6.0
5118,5118,
5118,5201,34.9751729205023
5118,5202,14.3640427240311
5118,5203,12.5640427240311
5118,5204,11.131290266089001
5118,5205,10.556290266089
5118,5206,9.5880427240311
5118,5207,11.2680427240311
5118,5208,10.556290266089
5118,5210,12.198552998046901
5118,5211,15.9145529980469
5118,5301,12.724844257563902
5118,5302,30.125
5118,5303,16.9398596819457
5118,5304,16.9398596819457
5118,5305,16.9398596819457
5118,5701,15.4868066415077
5118,5702,13.9479569327557
5118,5717,16.0200427240311
5201,5101,34.0782978141747
5201,5102,28.2113132385566
5201,5103,34.7182978141747
5201,5104,34.5582978141747
5201,5105,28.9113132385566
5201,5106,30.9870771560332
5201,5107,28.2113132385566
5201,5108,36.4722978141747
5201,5109,48.3322978141747
5201,5110,37.4022978141747
5201,5111,35.1395465288096
5201,5112,35.4995465288096
5201,5113,35.1517771971995
5201,5114,28.35375
5201,5115,29.3313132385566
5201,5116,31.4563132385566
5201,5117,37.4022978141747
5201,5118,33.7122978141747
5201,5201,
5201,5202,33.9714962806419
5201,5203,32.1714962806419
5201,5204,32.5787438226998
5201,5205,32.003743822699796
5201,5206,28.5153132385566
5201,5207,30.8754962806419
5201,5208,32.003743822699796
5201,5210,24.1143132385566
5201,5211,20.398313238556604
5201,5301,39.946297814174706
5201,5302,59.4572978141747
5201,5303,43.7222978141747
5201,5304,43.7222978141747
5201,5305,43.7222978141747
5201,5701,36.2514962806419
5201,5702,35.3954104893665
5201,5717,35.6274962806419
5202,5101,12.9104639586429
5202,5102,7.60018304208535
5202,5103,14.1071676177035
5202,5104,13.3904639586429
5202,5105,8.300183042085349
5202,5106,9.592946959561939
5202,5107,7.60018304208535
5202,5108,15.861167617703499
5202,5109,27.7211676177035
5202,5110,16.7911676177035
5202,5111,14.528416332338299
5202,5112,14.3376470007282
5202,5113,13.7576470007282
5202,5114,21.832876358186496
5202,5115,8.720183042085349
5202,5116,10.8451830420854
5202,5117,16.7911676177035
5202,5118,13.1011676177035
5202,5201,33.9714962806419
5202,5202,
5202,5203,2.48018304208535
5202,5204,8.00128029289527
5202,5205,8.57628029289527
5202,5206,5.45618304208535
5202,5207,3.77618304208535
5202,5208,8.57628029289527
5202,5210,11.1948763581865
5202,5211,14.910876358186501
5202,5301,19.3351676177035
5202,5302,38.8461676177035
5202,5303,23.1111676177035
5202,5304,23.1111676177035
5202,5305,23.1111676177035
5202,5701,2.96018304208535
5202,5702,4.885516375418691
5202,5717,2.33618304208535
5203,5101,11.1104639586429
5203,5102,5.80018304208535
5203,5103,12.3071676177035
5203,5104,11.5904639586429
5203,5105,6.500183042085349
5203,5106,8.575946959561941
5203,5107,5.80018304208535
5203,5108,14.0611676177035
5203,5109,25.9211676177035
5203,5110,14.9911676177035
5203,5111,12.7284163323383
5203,5112,13.0204639586429
5203,5113,12.740647000728199
5203,5114,20.0328763581865
5203,5115,6.920183042085349
5203,5116,9.04518304208535
5203,5117,14.9911676177035
5203,5118,11.3011676177035
5203,5201,32.1714962806419
5203,5202,2.48018304208535
5203,5203,
5203,5204,9.80128029289527
5203,5205,9.592613626228609
5203,5206,3.6561830420853503
5203,5207,1.9761830420853501
5203,5208,9.592613626228609
5203,5210,9.39487635818655
5203,5211,13.1108763581866
5203,5301,17.5351676177035
5203,5302,37.0461676177035
5203,5303,21.3111676177035
5203,5304,21.3111676177035
5203,5305,21.3111676177035
5203,5701,4.76018304208535
5203,5702,6.685516375418691
5203,5717,4.13618304208535
5204,5101,6.935899956919661
5204,5102,4.36743058414325
5204,5103,7.55213062530954
5204,5104,7.41589995691966
5204,5105,3.66743058414325
5204,5106,2.90743058414325
5204,5107,4.36743058414325
5204,5108,12.628415159761401
5204,5109,24.4884151597614
5204,5110,13.2394151597614
5204,5111,8.012130625309531
5204,5112,7.65213062530954
5204,5113,7.07213062530954
5204,5114,20.440123900244398
5204,5115,3.24743058414325
5204,5116,8.29261362622861
5204,5117,13.2394151597614
5204,5118,9.8684151597614
5204,5201,32.5787438226998
5204,5202,7.9512802928952695
5204,5203,9.75128029289527
5204,5204,
5204,5205,1.89076391747659
5204,5206,7.191613626228611
5204,5207,8.871613626228608
5204,5208,1.89076391747659
5204,5210,9.80212390024445
5204,5211,13.518123900244401
5204,5301,13.862415159761401
5204,5302,35.6134151597614
5204,5303,19.8784151597614
5204,5304,19.8784151597614
5204,5305,19.8784151597614
5204,5701,5.671280292895269
5204,5702,4.13243058414325
5204,5717,6.29528029289527
5205,5101,6.360899956919661
5205,5102,3.79243058414325
5205,5103,6.97713062530954
5205,5104,6.84089995691966
5205,5105,3.09243058414325
5205,5106,2.3324305841432498
5205,5107,3.79243058414325
5205,5108,12.0534151597614
5205,5109,23.9134151597614
5205,5110,12.6644151597614
5205,5111,7.43713062530954
5205,5112,7.07713062530954
5205,5113,6.49713062530954
5205,5114,19.8651239002444
5205,5115,2.67243058414325
5205,5116,7.71761362622861
5205,5117,12.6644151597614
5205,5118,9.2934151597614
5205,5201,32.003743822699796
5205,5202,8.526280292895269
5205,5203,9.592613626228609
5205,5204,1.89076391747659
5205,5205,
5205,5206,6.61661362622861
5205,5207,8.296613626228611
5205,5208,
5205,5210,9.227123900244449
5205,5211,12.9431239002444
5205,5301,13.2874151597614
5205,5302,35.0384151597614
5205,5303,19.303415159761396
5205,5304,19.303415159761396
5205,5305,19.303415159761396
5205,5701,6.246280292895269
5205,5702,4.70743058414325
5205,5717,6.870280292895269
5206,5101,8.13446395864287
5206,5102,2.82418304208535
5206,5103,9.3311676177035
5206,5104,8.61446395864287
5206,5105,3.52418304208535
5206,5106,5.59994695956194
5206,5107,2.82418304208535
5206,5108,11.0851676177035
5206,5109,22.9451676177035
5206,5110,12.015167617703499
5206,5111,9.75241633233834
5206,5112,10.0444639586429
5206,5113,9.764647000728221
5206,5114,16.3766933161012
5206,5115,3.94418304208535
5206,5116,6.069183042085349
5206,5117,12.015167617703499
5206,5118,8.3251676177035
5206,5201,28.5153132385566
5206,5202,5.45618304208535
5206,5203,3.6561830420853503
5206,5204,7.191613626228611
5206,5205,6.61661362622861
5206,5206,
5206,5207,2.36018304208535
5206,5208,6.61661362622861
5206,5210,5.738693316101201
5206,5211,9.4546933161012
5206,5301,14.5591676177035
5206,5302,34.0701676177035
5206,5303,18.3351676177035
5206,5304,18.3351676177035
5206,5305,18.3351676177035
5206,5701,7.73618304208535
5206,5702,9.661516375418689
5206,5717,7.112183042085349
5207,5101,9.814463958642868
5207,5102,4.50418304208535
5207,5103,11.0111676177035
5207,5104,10.2944639586429
5207,5105,5.20418304208535
5207,5106,7.279946959561941
5207,5107,4.50418304208535
5207,5108,12.765167617703499
5207,5109,24.6251676177035
5207,5110,13.6951676177035
5207,5111,11.432416332338299
5207,5112,11.7244639586429
5207,5113,11.4446470007282
5207,5114,18.7368763581865
5207,5115,5.62418304208535
5207,5116,7.74918304208535
5207,5117,13.6951676177035
5207,5118,10.0051676177035
5207,5201,30.8754962806419
5207,5202,3.77618304208535
5207,5203,1.9761830420853501
5207,5204,8.8716136262286
5207,5205,8.296613626228611
5207,5206,2.36018304208535
5207,5207,
5207,5208,8.296613626228611
5207,5210,8.09887635818655
5207,5211,11.8148763581866
5207,5301,16.2391676177035
5207,5302,35.7501676177035
5207,5303,20.0151676177035
5207,5304,20.0151676177035
5207,5305,20.0151676177035
5207,5701,6.056183042085349
5207,5702,7.981516375418691
5207,5717,5.43218304208535
5208,5101,6.360899956919661
5208,5102,3.79243058414325
5208,5103,6.97713062530954
5208,5104,6.84089995691966
5208,5105,3.09243058414325
5208,5106,2.3324305841432498
5208,5107,3.79243058414325
5208,5108,12.0534151597614
5208,5109,23.9134151597614
5208,5110,12.6644151597614
5208,5111,7.43713062530954
5208,5112,7.07713062530954
5208,5113,6.49713062530954
5208,5114,19.8651239002444
5208,5115,2.67243058414325
5208,5116,7.71761362622861
5208,5117,12.6644151597614
5208,5118,9.2934151597614
5208,5201,32.003743822699796
5208,5202,8.526280292895269
5208,5203,9.592613626228609
5208,5204,1.89076391747659
5208,5205,
5208,5206,6.61661362622861
5208,5207,8.296613626228611
5208,5208,
5208,5210,9.227123900244449
5208,5211,12.9431239002444
5208,5301,13.2874151597614
5208,5302,35.0384151597614
5208,5303,19.303415159761396
5208,5304,19.303415159761396
5208,5305,19.303415159761396
5208,5701,6.246280292895269
5208,5702,4.70743058414325
5208,5717,6.870280292895269
5210,5101,11.3016778917193
5210,5102,5.4346933161012005
5210,5103,11.941677891719301
5210,5104,11.781677891719301
5210,5105,6.134693316101201
5210,5106,8.210457233577781
5210,5107,5.4346933161012005
5210,5108,13.695677891719301
5210,5109,25.555677891719302
5210,5110,14.6256778917193
5210,5111,12.362926606354199
5210,5112,12.722926606354198
5210,5113,12.375157274744101
5210,5114,11.975693316101198
5210,5115,6.554693316101201
5210,5116,8.6796933161012
5210,5117,14.6256778917193
5210,5118,10.935677891719301
5210,5201,24.1143132385566
5210,5202,11.1948763581865
5210,5203,9.39487635818655
5210,5204,9.80212390024445
5210,5205,9.227123900244449
5210,5206,5.738693316101201
5210,5207,8.09887635818655
5210,5208,9.227123900244449
5210,5210,
5210,5211,5.0536933161012
5210,5301,17.1696778917193
5210,5302,36.6806778917193
5210,5303,20.9456778917193
5210,5304,20.9456778917193
5210,5305,20.9456778917193
5210,5701,13.4748763581866
5210,5702,12.618790566911098
5210,5717,12.8508763581866
5211,5101,15.0176778917193
5211,5102,9.150693316101199
5211,5103,15.6576778917193
5211,5104,15.4976778917193
5211,5105,9.85069331610119
5211,5106,11.9264572335778
5211,5107,9.150693316101199
5211,5108,17.4116778917193
5211,5109,29.271677891719303
5211,5110,18.3416778917193
5211,5111,16.078926606354198
5211,5112,16.438926606354197
5211,5113,16.091157274744102
5211,5114,15.691693316101198
5211,5115,10.2706933161012
5211,5116,12.395693316101198
5211,5117,18.3416778917193
5211,5118,14.6516778917193
5211,5201,20.398313238556604
5211,5202,14.910876358186501
5211,5203,13.1108763581865
5211,5204,13.518123900244401
5211,5205,12.9431239002444
5211,5206,9.4546933161012
5211,5207,11.8148763581865
5211,5208,12.9431239002444
5211,5210,5.0536933161012
5211,5211,
5211,5301,20.8856778917193
5211,5302,40.3966778917193
5211,5303,24.661677891719304
5211,5304,24.661677891719304
5211,5305,24.661677891719304
5211,5701,17.1908763581866
5211,5702,16.3347905669111
5211,5717,16.5668763581866
5301,5101,8.57165124228481
5301,5102,11.3516512422848
5301,5103,7.9316512422848096
5301,5104,8.09165124228481
5301,5105,10.651651242284801
5301,5106,10.571651242284801
5301,5107,11.3516512422848
5301,5108,16.3658845325378
5301,5109,26.658635817902997
5301,5110,7.9766512422848095
5301,5111,6.51165124228481
5301,5112,6.871651242284809
