start,end,agg_cost
5115,5106,0.0
5115,5107,4.0
5115,5108,18.0
5115,5109,13.0
5115,5110,11.0
5115,5111,10.0
5115,5112,8.0
5115,5113,13.0
5115,5114,0.0
5115,5116,9.0
5115,5117,13.0
5115,5118,9.0
5115,5201,8.0
5115,5202,31.0
5115,5203,23.0
5115,5204,20.0
5115,5205,16.0
5115,5206,17.0
5115,5207,8.0
5115,5208,16.0
5115,5210,4.0
5115,5211,11.0
5115,5301,13.0
5115,5302,26.0
5115,5303,19.0
5115,5304,23.0
5115,5305,24.0
5115,5717,31.0
5116,5101,0.0
5116,5102,0.0
5116,5103,0.0
5116,5104,4.0
5116,5105,0.0
5116,5106,8.0
5116,5107,1.0
5116,5108,3.0
5116,5109,7.0
5116,5110,0.0
5116,5111,0.0
5116,5112,5.0
5116,5113,7.0
5116,5114,14.0
5116,5115,8.0
5116,5117,0.0
5116,5118,0.0
5116,5201,15.0
5116,5202,7.0
5116,5203,13.0
5116,5204,10.0
5116,5205,6.0
5116,5206,2.0
5116,5207,5.0
5116,5208,6.0
5116,5210,4.0
5116,5211,8.0
5116,5301,9.0
5116,5302,17.0
5116,5303,10.0
5116,5304,13.0
5116,5305,6.0
5116,5717,21.0
5117,5101,0.0
5117,5102,2.0
5117,5103,4.0
5117,5104,7.0
5117,5105,0.0
5117,5106,7.0
5117,5107,1.0
5117,5108,0.0
5117,5109,1.0
5117,5110,0.0
5117,5111,0.0
5117,5112,5.0
5117,5113,17.0
5117,5114,10.0
5117,5115,10.0
5117,5116,0.0
5117,5118,0.0
5117,5201,15.0
5117,5202,25.0
5117,5203,17.0
5117,5204,14.0
5117,5205,10.0
5117,5206,11.0
5117,5207,5.0
5117,5208,10.0
5117,5210,4.0
5117,5211,8.0
5117,5301,3.0
5117,5302,10.0
5117,5303,3.0
5117,5304,9.0
5117,5305,10.0
5117,5717,25.0
5118,5101,2.0
5118,5102,0.0
5118,5103,2.0
5118,5104,5.0
5118,5105,0.0
5118,5106,9.0
5118,5107,1.0
5118,5108,11.0
5118,5109,4.0
5118,5110,0.0
5118,5111,0.0
5118,5112,2.0
5118,5113,5.0
5118,5114,8.0
5118,5115,8.0
5118,5116,0.0
5118,5117,4.0
5118,5201,17.0
5118,5202,25.0
5118,5203,17.0
5118,5204,14.0
5118,5205,10.0
5118,5206,11.0
5118,5207,5.0
5118,5208,10.0
5118,5210,4.0
5118,5211,8.0
5118,5301,6.0
5118,5302,8.0
5118,5303,13.0
5118,5304,14.0
5118,5305,15.0
5118,5717,25.0
5201,5101,12.0
5201,5102,21.0
5201,5103,15.0
5201,5104,15.0
5201,5105,0.0
5201,5106,11.0
5201,5107,7.0
5201,5108,23.0
5201,5109,22.0
5201,5110,19.0
5201,5111,18.0
5201,5112,19.0
5201,5113,29.0
5201,5114,1.0
5201,5115,11.0
5201,5116,15.0
5201,5117,15.0
5201,5118,18.0
5201,5202,8.0
5201,5203,34.0
5201,5204,31.0
5201,5205,27.0
5201,5206,6.0
5201,5207,6.0
5201,5208,27.0
5201,5210,5.0
5201,5211,9.0
5201,5301,24.0
5201,5302,26.0
5201,5303,30.0
5201,5304,35.0
5201,5305,26.0
5201,5717,42.0
5202,5101,27.0
5202,5102,17.0
5202,5103,27.0
5202,5104,27.0
5202,5105,0.0
5202,5106,15.0
5202,5107,14.0
5202,5108,17.0
5202,5109,30.0
5202,5110,23.0
5202,5111,23.0
5202,5112,19.0
5202,5113,24.0
5202,5114,6.0
5202,5115,31.0
5202,5116,23.0
5202,5117,23.0
5202,5118,23.0
5202,5201,7.0
5202,5203,7.0
5202,5204,10.0
5202,5205,14.0
5202,5206,13.0
5202,5207,3.0
5202,5208,14.0
5202,5210,3.0
5202,5211,0.0
5202,5301,32.0
5202,5302,37.0
5202,5303,30.0
5202,5304,37.0
5202,5305,15.0
5202,5717,0.0
5203,5101,20.0
5203,5102,10.0
5203,5103,20.0
5203,5104,20.0
5203,5105,0.0
5203,5106,8.0
5203,5107,7.0
5203,5108,10.0
5203,5109,23.0
5203,5110,16.0
5203,5111,16.0
5203,5112,25.0
5203,5113,42.0
5203,5114,31.0
5203,5115,24.0
5203,5116,16.0
5203,5117,16.0
5203,5118,16.0
5203,5201,32.0
5203,5202,0.0
5203,5204,3.0
5203,5205,7.0
5203,5206,0.0
5203,5207,0.0
5203,5208,7.0
5203,5210,0.0
5203,5211,2.0
5203,5301,25.0
5203,5302,36.0
5203,5303,29.0
5203,5304,30.0
5203,5305,8.0
5203,5717,0.0
5204,5101,17.0
5204,5102,7.0
5204,5103,17.0
5204,5104,17.0
5204,5105,0.0
5204,5106,5.0
5204,5107,4.0
5204,5108,7.0
5204,5109,20.0
5204,5110,13.0
5204,5111,13.0
5204,5112,22.0
5204,5113,32.0
5204,5114,28.0
5204,5115,21.0
5204,5116,13.0
5204,5117,13.0
5204,5118,13.0
5204,5201,29.0
5204,5202,11.0
5204,5203,3.0
5204,5205,4.0
5204,5206,0.0
5204,5207,4.0
5204,5208,4.0
5204,5210,0.0
5204,5211,8.0
5204,5301,22.0
5204,5302,33.0
5204,5303,26.0
5204,5304,27.0
5204,5305,5.0
5204,5717,11.0
5205,5101,13.0
5205,5102,0.0
5205,5103,13.0
5205,5104,13.0
5205,5105,0.0
5205,5106,0.0
5205,5107,0.0
5205,5108,3.0
5205,5109,16.0
5205,5110,9.0
5205,5111,9.0
5205,5112,18.0
5205,5113,11.0
5205,5114,0.0
5205,5115,17.0
5205,5116,9.0
5205,5117,9.0
5205,5118,9.0
5205,5201,8.0
5205,5202,15.0
5205,5203,7.0
5205,5204,4.0
5205,5206,1.0
5205,5207,4.0
5205,5208,0.0
5205,5210,3.0
5205,5211,7.0
5205,5301,18.0
5205,5302,17.0
5205,5303,10.0
5205,5304,5.0
5205,5305,0.0
5205,5717,15.0
5206,5101,9.0
5206,5102,3.0
5206,5103,9.0
5206,5104,9.0
5206,5105,0.0
5206,5106,9.0
5206,5107,0.0
5206,5108,18.0
5206,5109,19.0
5206,5110,16.0
5206,5111,15.0
5206,5112,14.0
5206,5113,9.0
5206,5114,4.0
5206,5115,9.0
5206,5116,3.0
5206,5117,3.0
5206,5118,3.0
5206,5201,5.0
5206,5202,4.0
5206,5203,0.0
5206,5204,0.0
5206,5205,0.0
5206,5207,2.0
5206,5208,0.0
5206,5210,0.0
5206,5211,5.0
5206,5301,21.0
5206,5302,32.0
5206,5303,25.0
5206,5304,27.0
5206,5305,0.0
5206,5717,4.0
5207,5101,12.0
5207,5102,6.0
5207,5103,12.0
5207,5104,12.0
5207,5105,0.0
5207,5106,12.0
5207,5107,4.0
5207,5108,21.0
5207,5109,22.0
5207,5110,19.0
5207,5111,18.0
5207,5112,17.0
5207,5113,12.0
5207,5114,4.0
5207,5115,12.0
5207,5116,6.0
5207,5117,6.0
5207,5118,6.0
5207,5201,5.0
5207,5202,2.0
5207,5203,1.0
5207,5204,4.0
5207,5205,8.0
5207,5206,2.0
5207,5208,4.0
5207,5210,0.0
5207,5211,3.0
5207,5301,24.0
5207,5302,35.0
5207,5303,28.0
5207,5304,30.0
5207,5305,4.0
5207,5717,2.0
5208,5101,13.0
5208,5102,3.0
5208,5103,13.0
5208,5104,13.0
5208,5105,0.0
5208,5106,0.0
5208,5107,0.0
5208,5108,3.0
5208,5109,16.0
5208,5110,9.0
5208,5111,9.0
5208,5112,13.0
5208,5113,18.0
5208,5114,0.0
5208,5115,17.0
5208,5116,9.0
5208,5117,9.0
5208,5118,9.0
5208,5201,7.0
5208,5202,15.0
5208,5203,7.0
5208,5204,4.0
5208,5205,0.0
5208,5206,1.0
5208,5207,4.0
5208,5210,3.0
5208,5211,7.0
5208,5301,18.0
5208,5302,17.0
5208,5303,10.0
5208,5304,5.0
5208,5305,0.0
5208,5717,15.0
5210,5101,11.0
5210,5102,5.0
5210,5103,11.0
5210,5104,10.0
5210,5105,0.0
5210,5106,0.0
5210,5107,3.0
5210,5108,20.0
5210,5109,15.0
5210,5110,12.0
5210,5111,11.0
5210,5112,16.0
5210,5113,17.0
5210,5114,3.0
5210,5115,4.0
5210,5116,5.0
5210,5117,5.0
5210,5118,5.0
5210,5201,4.0
5210,5202,3.0
5210,5203,1.0
5210,5204,0.0
5210,5205,3.0
5210,5206,0.0
5210,5207,1.0
5210,5208,3.0
5210,5211,4.0
5210,5301,17.0
5210,5302,19.0
5210,5303,27.0
5210,5304,30.0
5210,5305,31.0
5210,5717,3.0
5211,5101,15.0
5211,5102,9.0
5211,5103,15.0
5211,5104,15.0
5211,5105,0.0
5211,5106,15.0
5211,5107,7.0
5211,5108,24.0
5211,5109,25.0
5211,5110,22.0
5211,5111,21.0
5211,5112,20.0
5211,5113,15.0
5211,5114,7.0
5211,5115,15.0
5211,5116,9.0
5211,5117,9.0
5211,5118,9.0
5211,5201,8.0
5211,5202,1.0
5211,5203,2.0
5211,5204,8.0
5211,5205,7.0
5211,5206,5.0
5211,5207,3.0
5211,5208,7.0
5211,5210,4.0
5211,5301,27.0
5211,5302,38.0
5211,5303,31.0
5211,5304,33.0
5211,5305,9.0
5211,5717,1.0
5301,5101,14.0
5301,5102,10.0
5301,5103,6.0
5301,5104,12.0
5301,5105,0.0
5301,5106,17.0
5301,5107,18.0
5301,5108,10.0
5301,5109,2.0
5301,5110,6.0
5301,5111,6.0
5301,5112,19.0
5301,5113,22.0
5301,5114,15.0
5301,5115,15.0
5301,5116,10.0
5301,5117,3.0
5301,5118,6.0
5301,5201,25.0
5301,5202,35.0
5301,5203,27.0
5301,5204,24.0
5301,5205,20.0
5301,5206,19.0
5301,5207,22.0
5301,5208,20.0
5301,5210,21.0
5301,5211,25.0
5301,5302,2.0
5301,5303,3.0
5301,5304,10.0
5301,5305,11.0
5301,5717,35.0
5302,5101,21.0
5302,5102,15.0
5302,5103,8.0
5302,5104,11.0
5302,5105,0.0
5302,5106,25.0
5302,5107,25.0
5302,5108,12.0
5302,5109,0.0
5302,5110,4.0
5302,5111,4.0
5302,5112,26.0
5302,5113,43.0
5302,5114,14.0
5302,5115,14.0
5302,5116,15.0
5302,5117,6.0
5302,5118,4.0
5302,5201,33.0
5302,5202,31.0
5302,5203,34.0
5302,5204,31.0
5302,5205,15.0
5302,5206,26.0
5302,5207,29.0
5302,5208,27.0
5302,5210,28.0
5302,5211,32.0
5302,5301,0.0
5302,5303,3.0
5302,5304,9.0
5302,5305,11.0
5302,5717,42.0
5303,5101,8.0
5303,5102,4.0
5303,5103,8.0
5303,5104,11.0
5303,5105,0.0
5303,5106,18.0
5303,5107,14.0
5303,5108,0.0
5303,5109,0.0
5303,5110,5.0
5303,5111,5.0
5303,5112,8.0
5303,5113,11.0
5303,5114,14.0
5303,5115,14.0
5303,5116,4.0
5303,5117,0.0
5303,5118,6.0
5303,5201,22.0
5303,5202,20.0
5303,5203,13.0
5303,5204,10.0
5303,5205,4.0
5303,5206,15.0
5303,5207,18.0
5303,5208,6.0
5303,5210,17.0
5303,5211,21.0
5303,5301,0.0
5303,5302,7.0
5303,5304,0.0
5303,5305,0.0
5303,5717,21.0
5304,5101,11.0
5304,5102,4.0
5304,5103,11.0
5304,5104,14.0
5304,5105,0.0
5304,5106,18.0
5304,5107,0.0
5304,5108,0.0
5304,5109,4.0
5304,5110,8.0
5304,5111,8.0
5304,5112,11.0
5304,5113,14.0
5304,5114,17.0
5304,5115,17.0
5304,5116,4.0
5304,5117,3.0
5304,5118,9.0
5304,5201,22.0
5304,5202,20.0
5304,5203,9.0
5304,5204,6.0
5304,5205,0.0
5304,5206,15.0
5304,5207,18.0
5304,5208,2.0
5304,5210,17.0
5304,5211,21.0
5304,5301,7.0
5304,5302,7.0
5304,5303,0.0
5304,5305,0.0
5304,5717,17.0
5305,5101,17.0
5305,5102,0.0
5305,5103,17.0
5305,5104,20.0
5305,5105,0.0
5305,5106,24.0
5305,5107,0.0
5305,5108,6.0
5305,5109,10.0
5305,5110,14.0
5305,5111,14.0
5305,5112,17.0
5305,5113,30.0
5305,5114,23.0
5305,5115,23.0
5305,5116,14.0
5305,5117,9.0
5305,5118,15.0
5305,5201,32.0
5305,5202,17.0
5305,5203,9.0
5305,5204,6.0
5305,5205,0.0
5305,5206,0.0
5305,5207,5.0
5305,5208,2.0
5305,5210,4.0
5305,5211,8.0
5305,5301,13.0
5305,5302,11.0
5305,5303,4.0
5305,5304,0.0
5305,5717,17.0
5717,5101,14.0
5717,5102,17.0
5717,5103,14.0
5717,5104,14.0
5717,5105,0.0
5717,5106,15.0
5717,5107,6.0
5717,5108,29.0
5717,5109,24.0
5717,5110,23.0
5717,5111,23.0
5717,5112,19.0
5717,5113,24.0
5717,5114,6.0
5717,5115,31.0
5717,5116,23.0
5717,5117,23.0
5717,5118,23.0
5717,5201,7.0
5717,5202,0.0
5717,5203,7.0
5717,5204,10.0
5717,5205,14.0
5717,5206,4.0
5717,5207,2.0
5717,5208,14.0
5717,5210,3.0
5717,5211,1.0
5717,5301,26.0
5717,5302,43.0
5717,5303,36.0
5717,5304,45.0
5717,5305,15.0
